idMesure,dateMesure,pressionMer,directionVent,vitesseVent,temperature,humidite,nebulosite,pressionStation,hauteurNeige,codStation,codTempsPresent
2068,2018-10-22 09:00:00,102380,270,1.000000,282.150000,99,\N,94020,0.000000,7558,0
2069,2018-10-22 09:00:00,102290,20,8.700000,286.750000,62,\N,101400,0.000000,7577,0
2070,2018-10-22 09:00:00,\N,70,2.200000,285.650000,58,\N,92030,\N,7591,0
2071,2018-10-22 09:00:00,102610,10,1.600000,285.050000,93,100,101890,0.000000,7607,0
2072,2018-10-22 09:00:00,102570,260,2.900000,287.650000,89,\N,98270,\N,7621,0
2073,2018-10-22 09:00:00,102510,80,0.900000,288.350000,73,\N,97640,0.000000,7627,0
2074,2018-10-22 09:00:00,102510,280,5.200000,287.450000,83,100,100710,0.000000,7630,0
2075,2018-10-22 09:00:00,102190,30,4.100000,290.050000,55,\N,102090,\N,7643,0
2076,2018-10-22 09:00:00,102120,290,5.500000,290.050000,59,\N,101740,0.000000,7650,0
2077,2018-10-22 09:00:00,102090,40,4.500000,289.750000,72,\N,100630,\N,7661,\N
2078,2018-10-22 09:00:00,102020,270,5.300000,292.750000,54,10,101710,0.000000,7690,1
2079,2018-10-22 09:00:00,102170,330,5.600000,293.650000,54,\N,101650,0.000000,7747,0
2080,2018-10-22 09:00:00,101690,40,3.100000,292.950000,30,\N,101580,0.000000,7761,0
2081,2018-10-22 09:00:00,101990,360,7.100000,289.750000,56,\N,101850,0.150000,7790,0
2082,2018-10-22 09:00:00,101480,210,2.900000,302.750000,63,\N,101430,\N,61968,\N
2083,2018-10-22 09:00:00,102450,180,7.300000,297.450000,41,\N,102380,\N,61972,\N
2084,2018-10-22 09:00:00,\N,360,3.200000,304.350000,65,\N,\N,\N,61976,\N
2085,2018-10-22 09:00:00,101320,330,7.800000,298.450000,89,100,101170,\N,61980,0
2086,2018-10-22 09:00:00,102070,260,7.200000,289.150000,71,\N,101720,\N,61996,\N
2087,2018-10-22 09:00:00,100390,300,9.300000,282.750000,54,\N,100030,\N,61998,\N
2088,2018-10-22 09:00:00,99940,310,2.300000,281.250000,93,100,99860,0.000000,71805,21
2089,2018-10-22 09:00:00,101040,110,6.900000,300.450000,76,\N,100720,\N,78890,\N
2090,2018-10-22 09:00:00,101120,90,2.900000,299.550000,78,\N,100610,\N,78894,\N
2091,2018-10-22 09:00:00,101080,60,0.600000,297.350000,97,\N,100990,\N,78897,\N
2092,2018-10-22 09:00:00,101040,130,7.400000,300.150000,80,\N,100600,\N,78922,\N
2093,2018-10-22 09:00:00,101040,70,0.500000,297.450000,94,\N,\N,\N,78925,0
2094,2018-10-22 09:00:00,100890,150,0.600000,296.350000,96,\N,100830,\N,81401,\N
2095,2018-10-22 09:00:00,100930,0,0.000000,295.550000,94,\N,100840,\N,81405,10
2096,2018-10-22 09:00:00,100890,0,0.000000,295.050000,97,\N,100810,\N,81408,\N
2097,2018-10-22 09:00:00,98240,140,2.600000,263.850000,47,10,97700,\N,89642,2
2098,2018-10-22 12:00:00,103420,20,6.100000,287.550000,60,\N,102540,0.000000,7005,0
2099,2018-10-22 12:00:00,103350,10,6.300000,287.950000,58,90,102780,\N,7015,0
2100,2018-10-22 12:00:00,103730,40,8.700000,286.650000,59,40,103630,\N,7020,2
2101,2018-10-22 12:00:00,103500,30,4.400000,286.050000,86,100,102680,0.000000,7027,0
2102,2018-10-22 12:00:00,103360,30,6.600000,287.250000,69,100,101520,0.000000,7037,0
2103,2018-10-22 12:00:00,103070,30,4.200000,287.750000,83,100,101920,0.000000,7072,0
2104,2018-10-22 12:00:00,103640,40,7.100000,285.950000,76,100,102440,0.000000,7110,0
2105,2018-10-22 12:00:00,103630,40,10.800000,287.050000,67,\N,102920,\N,7117,\N
2106,2018-10-22 12:00:00,103370,20,7.100000,287.850000,81,100,102920,0.000000,7130,0
2107,2018-10-22 12:00:00,103340,30,6.200000,286.550000,83,100,101580,0.000000,7139,0
2108,2018-10-22 12:00:00,103180,20,7.300000,286.950000,85,100,102090,0.000000,7149,2
2109,2018-10-22 12:00:00,102940,10,5.200000,290.450000,58,\N,101530,0.000000,7168,0
2110,2018-10-22 12:00:00,102820,30,5.900000,289.050000,41,\N,98760,\N,7181,0
2111,2018-10-22 12:00:00,102810,20,6.100000,289.850000,41,\N,101010,0.000000,7190,0
2112,2018-10-22 12:00:00,103320,30,7.100000,288.950000,80,100,102800,\N,7207,3
2113,2018-10-22 12:00:00,103140,30,5.300000,290.350000,72,100,102830,0.000000,7222,0
2114,2018-10-22 12:00:00,103100,20,6.500000,288.650000,78,100,101750,0.000000,7240,0
2115,2018-10-22 12:00:00,102830,30,5.800000,291.750000,49,\N,100860,0.000000,7255,0
2116,2018-10-22 12:00:00,102610,20,8.700000,290.450000,33,\N,99920,0.000000,7280,0
2117,2018-10-22 12:00:00,102710,320,1.500000,286.250000,53,10,99440,0.000000,7299,1
2118,2018-10-22 12:00:00,102940,30,9.500000,290.850000,66,40,102660,\N,7314,3
2119,2018-10-22 12:00:00,102920,30,8.100000,291.450000,57,\N,101490,0.000000,7335,0
2120,2018-10-22 12:00:00,102670,30,9.000000,288.950000,42,\N,97930,0.000000,7434,0
2121,2018-10-22 12:00:00,102570,360,5.800000,289.350000,39,\N,98720,0.000000,7460,0
2122,2018-10-22 12:00:00,\N,10,1.000000,288.150000,47,\N,92740,0.000000,7471,0
2123,2018-10-22 12:00:00,102520,40,1.700000,285.550000,66,10,99640,0.000000,7481,1
2124,2018-10-22 12:00:00,102660,30,6.000000,290.950000,49,\N,102090,0.000000,7510,0
2125,2018-10-22 12:00:00,102490,340,1.400000,289.350000,60,\N,99400,0.000000,7535,0
2126,2018-10-22 12:00:00,102100,280,1.300000,290.250000,52,\N,93980,0.000000,7558,0
2127,2018-10-22 12:00:00,102180,30,8.400000,289.950000,45,\N,101300,0.000000,7577,0
2128,2018-10-22 12:00:00,\N,210,4.200000,290.150000,48,\N,91890,\N,7591,0
2129,2018-10-22 12:00:00,102620,330,1.700000,290.450000,62,\N,101910,0.000000,7607,0
2130,2018-10-22 12:00:00,102490,280,4.900000,290.450000,68,\N,98240,\N,7621,0
2131,2018-10-22 12:00:00,102440,310,3.200000,290.650000,67,\N,97610,0.000000,7627,0
2132,2018-10-22 12:00:00,102520,300,5.000000,289.550000,66,90,100730,0.000000,7630,0
2133,2018-10-22 12:00:00,102140,190,1.900000,295.150000,41,\N,102050,\N,7643,0
2134,2018-10-22 12:00:00,102070,260,2.700000,290.450000,58,\N,101690,0.000000,7650,0
2135,2018-10-22 12:00:00,102030,140,2.500000,293.350000,58,\N,100590,\N,7661,\N
2136,2018-10-22 12:00:00,101930,160,5.900000,293.150000,58,10,101620,0.000000,7690,2
2137,2018-10-22 12:00:00,102140,330,7.400000,294.350000,50,\N,101620,0.000000,7747,0
2138,2018-10-22 12:00:00,101620,220,5.000000,294.650000,32,\N,101510,0.000000,7761,0
2139,2018-10-22 12:00:00,101850,360,5.400000,291.250000,50,\N,101710,0.150000,7790,0
2140,2018-10-22 12:00:00,101320,220,5.900000,300.950000,69,\N,101270,\N,61968,\N
2141,2018-10-22 12:00:00,102340,180,8.000000,296.150000,52,\N,102270,\N,61972,\N
2142,2018-10-22 12:00:00,\N,350,2.700000,303.450000,69,\N,\N,\N,61976,\N
2143,2018-10-22 12:00:00,101110,90,3.300000,298.850000,80,100,100960,\N,61980,0
2144,2018-10-22 12:00:00,102130,280,6.200000,287.050000,78,\N,101780,\N,61996,\N
2145,2018-10-22 12:00:00,100130,330,15.400000,279.150000,73,75,99760,\N,61998,3
2146,2018-10-22 12:00:00,101420,210,13.200000,301.050000,61,\N,101340,\N,67005,0
2147,2018-10-22 12:00:00,100390,290,4.600000,280.750000,92,100,100300,0.000000,71805,20
2148,2018-10-22 12:00:00,101250,110,6.300000,301.250000,72,\N,100930,\N,78890,\N
2149,2018-10-22 12:00:00,101310,100,3.000000,301.250000,72,\N,100800,\N,78894,\N
2150,2018-10-22 12:00:00,101270,110,3.500000,300.650000,80,\N,101180,\N,78897,\N
2151,2018-10-22 12:00:00,101260,120,7.200000,302.550000,72,\N,100820,\N,78922,\N
2152,2018-10-22 12:00:00,101230,100,4.500000,300.850000,83,\N,101140,\N,78925,0
2153,2018-10-22 12:00:00,101070,120,3.500000,302.050000,77,\N,101010,\N,81401,\N
2154,2018-10-22 12:00:00,101130,90,3.200000,302.350000,71,\N,101040,\N,81405,0
2155,2018-10-22 12:00:00,101120,130,1.200000,302.250000,74,\N,101040,\N,81408,\N
2156,2018-10-22 12:00:00,98370,130,9.300000,260.050000,47,\N,97820,\N,89642,\N
2157,2018-10-22 15:00:00,103460,10,5.800000,286.950000,57,\N,102580,0.000000,7005,0
2158,2018-10-22 15:00:00,103380,340,5.200000,287.850000,54,\N,102810,\N,7015,0
2159,2018-10-22 15:00:00,103750,40,7.500000,286.650000,57,0,103650,\N,7020,2
2160,2018-10-22 15:00:00,103550,20,5.200000,286.250000,74,75,102730,0.000000,7027,0
2161,2018-10-22 15:00:00,103420,20,6.700000,287.550000,58,\N,101580,0.000000,7037,0
2162,2018-10-22 15:00:00,103170,30,6.200000,287.550000,67,100,102020,0.000000,7072,0
2163,2018-10-22 15:00:00,103690,50,8.500000,286.450000,68,75,102490,0.000000,7110,0
2164,2018-10-22 15:00:00,103690,40,10.500000,286.550000,64,40,102980,\N,7117,2
2165,2018-10-22 15:00:00,103440,20,6.300000,287.750000,76,100,102990,0.000000,7130,0
2166,2018-10-22 15:00:00,103380,20,5.900000,287.050000,77,100,101620,0.000000,7139,0
2167,2018-10-22 15:00:00,103270,30,6.300000,287.050000,74,100,102180,0.000000,7149,0
2168,2018-10-22 15:00:00,102990,360,8.500000,289.150000,70,\N,101570,0.000000,7168,0
2169,2018-10-22 15:00:00,102840,20,5.000000,289.650000,46,75,98790,\N,7181,0
2170,2018-10-22 15:00:00,102860,40,7.000000,289.650000,41,75,101050,0.000000,7190,0
2171,2018-10-22 15:00:00,103360,20,6.700000,288.350000,77,100,102840,\N,7207,2
2172,2018-10-22 15:00:00,103160,30,5.500000,290.250000,71,100,102850,0.000000,7222,0
2173,2018-10-22 15:00:00,103130,20,5.000000,288.150000,80,100,101780,0.000000,7240,0
2174,2018-10-22 15:00:00,102830,20,5.200000,291.750000,52,\N,100860,0.000000,7255,0
2175,2018-10-22 15:00:00,102590,360,8.700000,291.450000,29,\N,99910,0.000000,7280,0
2176,2018-10-22 15:00:00,102730,360,4.200000,288.550000,44,10,99480,0.000000,7299,1
2177,2018-10-22 15:00:00,102910,30,9.000000,291.650000,60,10,102630,\N,7314,1
2178,2018-10-22 15:00:00,102940,30,10.000000,290.450000,69,\N,101510,0.000000,7335,0
2179,2018-10-22 15:00:00,102660,10,6.600000,290.250000,47,\N,97940,0.000000,7434,0
2180,2018-10-22 15:00:00,102530,360,5.200000,291.350000,31,\N,98710,0.000000,7460,0
2181,2018-10-22 15:00:00,\N,350,6.300000,288.450000,31,\N,92810,0.000000,7471,0
2182,2018-10-22 15:00:00,102410,10,4.400000,288.750000,50,0,99560,0.000000,7481,2
2183,2018-10-22 15:00:00,102650,30,6.800000,293.050000,37,\N,102080,0.000000,7510,0
2184,2018-10-22 15:00:00,102420,320,2.700000,293.150000,45,\N,99370,0.000000,7535,0
2185,2018-10-22 15:00:00,102050,350,7.300000,291.650000,27,\N,93960,0.000000,7558,0
2186,2018-10-22 15:00:00,102170,30,8.800000,290.450000,39,\N,101290,0.000000,7577,0
2187,2018-10-22 15:00:00,\N,210,3.800000,290.350000,47,\N,91910,\N,7591,0
2188,2018-10-22 15:00:00,102600,350,3.200000,292.650000,52,\N,101900,0.000000,7607,0
2189,2018-10-22 15:00:00,102550,290,4.400000,290.250000,63,\N,98290,\N,7621,0
2190,2018-10-22 15:00:00,102430,330,2.900000,290.950000,65,100,97610,0.000000,7627,0
2191,2018-10-22 15:00:00,102500,320,5.600000,291.450000,61,\N,100730,0.000000,7630,0
2192,2018-10-22 15:00:00,102090,210,2.800000,293.250000,56,\N,102000,\N,7643,0
2193,2018-10-22 15:00:00,101980,270,2.500000,292.150000,55,\N,101600,0.000000,7650,0
2194,2018-10-22 15:00:00,101910,280,6.200000,290.750000,58,0,100460,\N,7661,1
2195,2018-10-22 15:00:00,101820,160,2.200000,293.250000,63,0,101510,0.000000,7690,1
2196,2018-10-22 15:00:00,102100,330,5.700000,294.850000,44,\N,101580,0.000000,7747,0
2197,2018-10-22 15:00:00,101590,210,2.200000,295.150000,34,\N,101480,0.000000,7761,0
2198,2018-10-22 15:00:00,101800,360,4.700000,290.650000,54,\N,101660,\N,7790,0
2199,2018-10-22 15:00:00,101470,220,5.300000,299.750000,75,\N,101420,\N,61968,\N
2200,2018-10-22 15:00:00,102440,190,7.200000,295.250000,49,\N,102370,\N,61972,\N
2201,2018-10-22 15:00:00,\N,350,2.200000,300.350000,82,\N,\N,\N,61976,\N
2202,2018-10-22 15:00:00,101450,300,3.200000,297.550000,84,100,101300,\N,61980,0
2203,2018-10-22 15:00:00,102130,270,3.600000,284.750000,91,\N,101780,\N,61996,\N
2204,2018-10-22 15:00:00,99840,360,10.800000,278.050000,86,\N,99470,\N,61998,\N
2205,2018-10-22 15:00:00,100740,290,10.300000,281.650000,70,40,100650,0.000000,71805,1
2206,2018-10-22 15:00:00,101300,110,7.000000,303.050000,68,\N,100980,\N,78890,\N
2207,2018-10-22 15:00:00,101360,120,3.000000,303.850000,66,\N,100850,\N,78894,\N
2208,2018-10-22 15:00:00,101300,90,3.100000,301.150000,81,\N,101210,\N,78897,\N
2209,2018-10-22 15:00:00,101310,140,7.100000,303.150000,70,\N,100870,\N,78922,\N
2210,2018-10-22 15:00:00,101270,130,5.600000,302.550000,72,100,101180,\N,78925,0
2211,2018-10-22 15:00:00,101000,80,2.700000,305.450000,56,\N,100940,\N,81401,\N
2212,2018-10-22 15:00:00,101050,110,4.500000,305.150000,55,\N,100960,\N,81405,0
2213,2018-10-22 15:00:00,101020,100,2.800000,305.950000,55,\N,100940,\N,81408,\N
2214,2018-10-22 15:00:00,101100,110,2.600000,305.550000,52,\N,99910,\N,81415,\N
2215,2018-10-22 15:00:00,98440,130,8.200000,259.450000,47,\N,97890,\N,89642,\N
2216,2018-10-22 18:00:00,103600,350,3.000000,282.650000,78,\N,102710,0.000000,7005,0
2217,2018-10-22 18:00:00,103540,340,3.100000,283.850000,66,\N,102960,\N,7015,0
2218,2018-10-22 18:00:00,103810,20,5.400000,285.950000,63,40,103710,\N,7020,2
2219,2018-10-22 18:00:00,103650,20,3.800000,285.350000,72,100,102830,0.000000,7027,0
2220,2018-10-22 18:00:00,103560,10,3.800000,283.550000,71,\N,101690,0.000000,7037,0
2221,2018-10-22 18:00:00,103380,10,2.000000,283.150000,82,\N,102210,0.000000,7072,0
2222,2018-10-22 18:00:00,103760,40,3.700000,283.150000,79,\N,102550,0.000000,7110,0
2223,2018-10-22 18:00:00,103760,40,9.400000,285.750000,66,10,103050,\N,7117,2
2224,2018-10-22 18:00:00,103600,360,3.100000,283.950000,79,\N,103140,0.000000,7130,0
2225,2018-10-22 18:00:00,103520,10,3.700000,284.150000,77,\N,101740,0.000000,7139,0
2226,2018-10-22 18:00:00,103390,20,4.000000,285.450000,67,10,102290,0.000000,7149,1
2227,2018-10-22 18:00:00,103220,10,4.700000,285.450000,77,\N,101780,0.000000,7168,0
2228,2018-10-22 18:00:00,103110,20,6.700000,285.950000,74,100,99010,\N,7181,0
2229,2018-10-22 18:00:00,103080,30,8.000000,287.650000,57,100,101260,0.000000,7190,0
2230,2018-10-22 18:00:00,103480,30,9.000000,286.650000,74,\N,102950,\N,7207,\N
2231,2018-10-22 18:00:00,103360,20,6.100000,287.750000,77,100,103040,0.000000,7222,0
2232,2018-10-22 18:00:00,103300,20,4.700000,287.350000,74,100,101940,0.000000,7240,0
